0.67;0.55;0.56;0.71;0.56;64
0.72;0.65;0.68;0.85;0.59;118
0.73;0.62;0.70;0.80;0.61;6
0.69;0.54;0.61;0.65;0.56;49
0.67;0.53;0.56;0.64;0.54;42
0.67;0.53;0.56;0.66;0.56;67
0.66;0.56;0.56;0.67;0.55;48
0.67;0.54;0.56;0.66;0.55;56
0.67;0.55;0.56;0.67;0.54;56
0.67;0.54;0.56;0.66;0.55;56
0.66;0.53;0.57;0.66;0.55;54
0.68;0.55;0.57;0.67;0.55;54
0.67;0.54;0.56;0.68;0.55;55

0.68;0.57;0.57;0.67;0.55;58
0.67;0.54;0.56;0.67;0.55;59
0.67;0.56;0.55;0.67;0.56;44
0.67;0.56;0.56;0.67;0.55;61
0.67;0.56;0.56;0.68;0.57;49
0.67;0.51;0.57;0.68;0.56;41
0.66;0.55;0.57;0.67;0.55;60
0.67;0.55;0.56;0.67;0.55;29
0.67;0.56;0.57;0.67;0.55;85
0.66;0.57;0.57;0.69;0.55;60
0.67;0.56;0.57;0.67;0.54;47
0.66;0.58;0.56;0.66;0.54;83
0.68;0.56;0.58;0.70;0.56;-175
0.73;0.68;0.71;0.78;0.58;138
0.79;0.77;0.80;0.83;0.62;162
0.75;0.63;0.73;0.76;0.61;-78
0.68;0.49;0.60;0.62;0.55;94
0.66;0.51;0.56;0.64;0.53;86
0.67;0.53;0.58;0.66;0.53;29
0.67;0.55;0.57;0.65;0.54;60
0.69;0.54;0.55;0.67;0.55;23
0.66;0.54;0.57;0.67;0.54;-198
0.70;0.60;0.65;0.72;0.56;29
0.77;0.69;0.72;0.76;0.61;201
0.76;0.63;0.71;0.75;0.62;181
0.69;0.45;0.59;0.63;0.56;122
0.68;0.48;0.57;0.62;0.54;-4
0.67;0.53;0.57;0.65;0.55;56
0.67;0.54;0.56;0.65;0.54;55
0.66;0.53;0.56;0.66;0.55;37
0.67;0.54;0.57;0.66;0.55;73
0.66;0.55;0.57;0.65;0.53;46
0.67;0.55;0.55;0.66;0.54;-215
0.66;0.54;0.58;0.66;0.55;-56
0.71;0.61;0.66;0.72;0.59;171
0.74;0.63;0.67;0.75;0.60;109
0.69;0.50;0.60;0.63;0.56;39
0.67;0.53;0.56;0.64;0.54;-18
0.66;0.54;0.57;0.65;0.53;344
0.70;0.60;0.63;0.67;0.56;213

0.66;0.56;0.56;0.67;0.55;51
0.66;0.57;0.57;0.67;0.56;54
0.67;0.56;0.57;0.67;0.56;54
0.67;0.57;0.57;0.67;0.56;54
0.67;0.55;0.57;0.67;0.56;53
0.66;0.55;0.58;0.65;0.58;51
0.66;0.56;0.57;0.68;0.56;8
0.66;0.57;0.58;0.67;0.55;-2
0.66;0.56;0.57;0.67;0.55;100
0.69;0.58;0.58;0.67;0.55;-63
0.69;0.58;0.61;0.72;0.59;46
0.71;0.61;0.62;0.73;0.60;168
0.69;0.52;0.58;0.68;0.56;125
0.67;0.53;0.57;0.65;0.54;-61
0.67;0.54;0.56;0.66;0.55;68
0.66;0.56;0.59;0.69;0.57;-147
0.72;0.65;0.66;0.75;0.59;159
0.72;0.64;0.66;0.74;0.58;305
0.67;0.46;0.56;0.63;0.56;-38
0.66;0.54;0.57;0.65;0.55;66
0.66;0.56;0.57;0.68;0.54;-223
0.73;0.65;0.68;0.76;0.58;146
0.77;0.68;0.73;0.77;0.61;239
0.69;0.49;0.64;0.68;0.58;39
0.66;0.49;0.57;0.62;0.54;109
0.66;0.54;0.57;0.65;0.54;-9
0.65;0.54;0.56;0.65;0.53;-111
0.65;0.56;0.57;0.66;0.57;10
0.69;0.58;0.65;0.66;0.58;206
0.73;0.60;0.67;0.70;0.62;247
0.68;0.57;0.62;0.69;0.57;181
0.65;0.54;0.55;0.65;0.55;-44
0.64;0.55;0.58;0.66;0.56;-46
0.66;0.55;0.57;0.67;0.56;46
0.67;0.56;0.56;0.67;0.54;292
0.69;0.57;0.57;0.66;0.55;365
0.70;0.56;0.59;0.72;0.59;126
0.73;0.58;0.61;0.72;0.62;-153
0.70;0.57;0.58;0.69;0.58;102
0.68;0.54;0.56;0.67;0.56;-297

0.69;0.56;0.57;0.66;0.55;53
0.67;0.55;0.57;0.67;0.56;52
0.67;0.55;0.57;0.67;0.55;57
0.68;0.55;0.56;0.67;0.56;52
0.67;0.55;0.55;0.67;0.54;53
0.68;0.55;0.57;0.68;0.57;54
0.67;0.55;0.56;0.66;0.55;42
0.68;0.56;0.56;0.65;0.55;55
0.67;0.55;0.56;0.67;0.55;41
0.68;0.55;0.58;0.65;0.54;49
0.67;0.56;0.56;0.68;0.54;54
0.68;0.56;0.57;0.66;0.54;-42
0.67;0.56;0.57;0.68;0.55;-75
0.69;0.60;0.63;0.70;0.53;-113
0.76;0.67;0.75;0.78;0.60;219
0.75;0.66;0.77;0.79;0.61;102
0.68;0.49;0.63;0.65;0.57;-33
0.66;0.49;0.56;0.64;0.54;113
0.67;0.54;0.54;0.65;0.54;34
0.68;0.52;0.57;0.65;0.54;52
0.66;0.53;0.56;0.67;0.54;76
0.67;0.57;0.63;0.67;0.54;397
0.73;0.59;0.71;0.69;0.60;183
0.72;0.58;0.70;0.74;0.62;-118
0.66;0.55;0.60;0.66;0.56;-6
0.65;0.54;0.57;0.66;0.56;3
0.66;0.56;0.57;0.66;0.54;-49
0.66;0.55;0.56;0.66;0.55;82
0.66;0.55;0.57;0.67;0.55;41
0.67;0.55;0.59;0.66;0.55;386
0.70;0.60;0.63;0.67;0.55;238
0.78;0.62;0.73;0.72;0.63;-192
0.75;0.60;0.66;0.70;0.62;-79
0.71;0.53;0.52;0.65;0.55;20
0.69;0.53;0.55;0.65;0.54;-6
0.69;0.53;0.56;0.66;0.55;-6
0.71;0.56;0.57;0.65;0.55;392
0.72;0.59;0.61;0.67;0.57;37
0.74;0.60;0.60;0.68;0.60;-127
0.68;0.55;0.55;0.69;0.55;136

0.70;0.56;0.58;0.67;0.54;57
0.66;0.54;0.57;0.66;0.54;65
0.68;0.56;0.58;0.67;0.55;50
0.68;0.56;0.57;0.66;0.55;48
0.67;0.54;0.58;0.66;0.55;53
0.67;0.54;0.57;0.67;0.55;156
0.66;0.57;0.63;0.66;0.55;35
0.68;0.57;0.62;0.67;0.55;-35
0.67;0.56;0.60;0.66;0.54;-24
0.67;0.56;0.59;0.66;0.53;113
0.68;0.55;0.57;0.66;0.54;34
0.67;0.56;0.57;0.66;0.55;71
0.66;0.55;0.57;0.66;0.54;49
0.68;0.56;0.58;0.66;0.54;49
0.68;0.56;0.58;0.67;0.54;340
0.67;0.56;0.59;0.66;0.54;546
0.68;0.57;0.58;0.66;0.55;166
0.69;0.56;0.58;0.66;0.55;-52
0.68;0.56;0.58;0.65;0.55;112
0.69;0.58;0.59;0.66;0.56;63
0.72;0.58;0.65;0.67;0.61;23
0.71;0.57;0.62;0.67;0.60;-104
0.68;0.55;0.55;0.66;0.54;88
0.69;0.55;0.56;0.65;0.54;-5
0.68;0.55;0.58;0.66;0.53;244
0.69;0.58;0.56;0.66;0.56;84
0.71;0.59;0.63;0.68;0.60;28
0.70;0.56;0.59;0.68;0.56;-32
0.68;0.54;0.53;0.66;0.53;-128
0.67;0.55;0.56;0.66;0.54;-58
0.68;0.54;0.57;0.66;0.55;7
0.68;0.55;0.58;0.66;0.54;83
0.67;0.54;0.58;0.67;0.54;46
0.68;0.55;0.59;0.66;0.53;40
0.67;0.54;0.57;0.68;0.54;15
0.66;0.55;0.59;0.67;0.53;56
0.67;0.55;0.57;0.67;0.54;-55
0.66;0.56;0.60;0.67;0.54;110
0.71;0.60;0.72;0.72;0.62;207
0.72;0.60;0.72;0.73;0.65;-5

0.67;0.56;0.57;0.67;0.54;55
0.67;0.55;0.56;0.66;0.54;55
0.67;0.55;0.56;0.67;0.54;54
0.67;0.60;0.56;0.66;0.54;50
0.67;0.55;0.56;0.66;0.55;53
0.67;0.54;0.56;0.67;0.55;49
0.67;0.55;0.56;0.66;0.54;55
0.67;0.56;0.57;0.67;0.53;48
0.68;0.55;0.56;0.67;0.53;55
0.66;0.55;0.57;0.67;0.55;37
0.68;0.55;0.57;0.66;0.54;6
0.67;0.57;0.56;0.68;0.54;315
0.69;0.55;0.60;0.66;0.54;362
0.72;0.61;0.76;0.79;0.59;122
0.75;0.59;0.77;0.78;0.59;-141
0.66;0.54;0.62;0.66;0.56;-98
0.67;0.54;0.57;0.66;0.55;-72
0.67;0.56;0.58;0.66;0.54;7
0.68;0.55;0.60;0.66;0.54;108
0.67;0.56;0.58;0.67;0.54;15
0.66;0.55;0.57;0.66;0.54;96
0.66;0.56;0.58;0.66;0.54;475
0.70;0.61;0.62;0.66;0.58;-48
0.73;0.71;0.67;0.68;0.64;80
0.71;0.65;0.64;0.67;0.62;-103
0.66;0.53;0.57;0.66;0.54;-122
0.67;0.53;0.56;0.68;0.54;36
0.69;0.54;0.56;0.66;0.54;39
0.67;0.54;0.58;0.68;0.54;65
0.67;0.53;0.56;0.68;0.54;46
0.67;0.54;0.57;0.68;0.54;-45
0.72;0.54;0.59;0.69;0.53;-84
0.69;0.55;0.58;0.69;0.54;10
0.76;0.59;0.65;0.82;0.56;132
0.85;0.58;0.67;0.88;0.60;153
0.86;0.57;0.67;0.89;0.60;-5
0.72;0.52;0.60;0.75;0.54;108
0.66;0.51;0.55;0.64;0.53;-25
0.66;0.53;0.56;0.64;0.53;66
0.66;0.52;0.57;0.64;0.52;30

0.67;0.53;0.57;0.67;0.54;36
0.66;0.54;0.56;0.66;0.55;63
0.67;0.53;0.56;0.66;0.54;13
0.69;0.54;0.57;0.68;0.54;84
0.66;0.54;0.56;0.67;0.54;42
0.67;0.55;0.57;0.67;0.54;56
0.66;0.54;0.55;0.66;0.53;53
0.66;0.54;0.56;0.66;0.53;50
0.66;0.54;0.56;0.66;0.53;25
0.67;0.55;0.56;0.67;0.54;70
0.66;0.54;0.56;0.66;0.54;73
0.67;0.54;0.56;0.66;0.55;22
0.66;0.54;0.57;0.67;0.54;77
0.68;0.54;0.56;0.66;0.54;38
0.68;0.54;0.56;0.66;0.55;46
0.65;0.54;0.56;0.66;0.54;84
0.67;0.57;0.57;0.66;0.54;367
0.67;0.58;0.57;0.66;0.55;277
0.70;0.65;0.61;0.68;0.64;143
0.73;0.71;0.67;0.72;0.77;136
0.72;0.67;0.65;0.69;0.71;-161
0.68;0.56;0.58;0.67;0.55;-126
0.68;0.53;0.54;0.65;0.51;-210
0.67;0.53;0.55;0.66;0.53;13
0.66;0.53;0.55;0.66;0.53;35
0.67;0.54;0.56;0.66;0.53;51
0.67;0.54;0.57;0.66;0.54;25
0.67;0.54;0.55;0.66;0.53;7
0.66;0.54;0.56;0.67;0.54;280
0.71;0.59;0.57;0.70;0.61;245
0.75;0.62;0.60;0.73;0.65;154
0.72;0.58;0.57;0.69;0.59;-10
0.66;0.52;0.55;0.65;0.55;-270
0.65;0.52;0.55;0.65;0.52;39
0.66;0.54;0.57;0.66;0.53;64
0.66;0.57;0.59;0.68;0.56;-357
0.72;0.65;0.68;0.72;0.72;183
0.75;0.69;0.73;0.78;0.77;458
0.71;0.60;0.64;0.73;0.65;170
0.67;0.52;0.57;0.67;0.54;-221

0.66;0.54;0.57;0.67;0.54;47
0.67;0.53;0.56;0.67;0.53;72
0.66;0.54;0.56;0.65;0.54;45
0.67;0.53;0.55;0.65;0.53;59
0.67;0.56;0.56;0.66;0.53;45
0.66;0.54;0.56;0.66;0.53;64
0.66;0.53;0.56;0.66;0.53;51
0.65;0.53;0.56;0.66;0.53;59
0.67;0.54;0.56;0.66;0.54;64
0.66;0.53;0.56;0.66;0.53;40
0.66;0.53;0.56;0.66;0.52;4
0.66;0.54;0.56;0.66;0.56;67
0.66;0.54;0.58;0.66;0.54;20
0.66;0.56;0.59;0.66;0.54;344
0.70;0.62;0.66;0.67;0.64;204
0.70;0.60;0.69;0.67;0.65;-222
0.67;0.55;0.52;0.66;0.56;-68
0.66;0.54;0.54;0.65;0.54;86
0.66;0.53;0.55;0.65;0.54;-25
0.66;0.53;0.55;0.65;0.53;24
0.66;0.53;0.57;0.65;0.53;3
0.65;0.55;0.58;0.66;0.54;270
0.67;0.57;0.62;0.65;0.54;45
0.71;0.61;0.71;0.68;0.57;265
0.74;0.65;0.83;0.75;0.63;160
0.72;0.60;0.75;0.70;0.60;-186
0.67;0.53;0.61;0.65;0.55;-217
0.65;0.52;0.57;0.65;0.53;111
0.65;0.52;0.57;0.65;0.52;42
0.65;0.53;0.57;0.65;0.53;59
0.65;0.54;0.57;0.66;0.53;7
0.66;0.53;0.59;0.67;0.54;82
0.69;0.59;0.59;0.70;0.64;55
0.76;0.63;0.64;0.72;0.74;62
0.79;0.65;0.65;0.74;0.77;205
0.75;0.61;0.64;0.73;0.70;168
0.67;0.53;0.56;0.69;0.55;-230
0.67;0.54;0.56;0.66;0.52;-69
0.65;0.53;0.56;0.66;0.52;99
0.65;0.51;0.56;0.66;0.53;29

0.67;0.55;0.57;0.67;0.54;53
0.67;0.54;0.56;0.66;0.52;79
0.65;0.55;0.55;0.66;0.55;24
0.66;0.54;0.56;0.67;0.53;-46
0.66;0.53;0.57;0.66;0.53;209
0.67;0.54;0.56;0.67;0.56;77
0.66;0.55;0.56;0.67;0.56;12
0.65;0.54;0.57;0.67;0.54;53
0.66;0.54;0.56;0.67;0.55;59
0.65;0.54;0.55;0.66;0.57;2
0.64;0.54;0.58;0.66;0.54;95
0.65;0.54;0.57;0.67;0.57;562
0.67;0.56;0.55;0.67;0.58;705
0.68;0.57;0.54;0.68;0.58;-56
0.67;0.57;0.56;0.68;0.58;-403
0.66;0.58;0.57;0.68;0.57;23
0.71;0.62;0.58;0.71;0.64;134
0.76;0.67;0.63;0.76;0.81;228
0.76;0.63;0.61;0.74;0.72;78
0.67;0.54;0.56;0.68;0.54;-291
0.66;0.54;0.57;0.66;0.54;69
0.66;0.53;0.56;0.66;0.55;87
0.66;0.58;0.56;0.68;0.57;41
0.73;0.61;0.60;0.73;0.60;375
0.79;0.63;0.62;0.74;0.65;199
0.72;0.57;0.58;0.70;0.58;-139
0.67;0.52;0.56;0.66;0.54;-472
0.65;0.52;0.55;0.67;0.55;52
0.66;0.54;0.56;0.68;0.57;-109
0.70;0.56;0.56;0.70;0.61;18
0.77;0.58;0.61;0.71;0.67;144
0.77;0.59;0.62;0.71;0.66;223
0.70;0.56;0.57;0.68;0.59;49
0.65;0.54;0.55;0.65;0.54;-35
0.67;0.52;0.55;0.65;0.54;-14
0.65;0.53;0.56;0.66;0.54;-1
0.65;0.53;0.57;0.67;0.55;96
0.66;0.53;0.57;0.68;0.54;85
0.67;0.54;0.57;0.71;0.58;51
0.66;0.54;0.58;0.71;0.59;95

0.66;0.55;0.55;0.66;0.55;46
0.66;0.55;0.56;0.66;0.54;62
0.66;0.55;0.56;0.66;0.53;54
0.67;0.55;0.56;0.66;0.54;51
0.66;0.55;0.56;0.67;0.54;54
0.66;0.55;0.56;0.65;0.55;54
0.66;0.55;0.56;0.66;0.54;53
0.66;0.53;0.55;0.65;0.54;53
0.65;0.54;0.56;0.66;0.54;55
0.66;0.54;0.56;0.65;0.51;55
0.66;0.55;0.56;0.66;0.53;54
0.66;0.55;0.55;0.65;0.54;48
0.66;0.55;0.56;0.66;0.54;56
0.66;0.54;0.55;0.65;0.53;52
0.66;0.55;0.55;0.65;0.53;59
0.65;0.53;0.56;0.65;0.54;-13
0.65;0.53;0.56;0.67;0.56;178
0.66;0.57;0.55;0.65;0.57;582
0.68;0.60;0.55;0.70;0.60;306
0.72;0.61;0.58;0.71;0.63;44
0.77;0.65;0.62;0.76;0.79;61
0.74;0.61;0.62;0.73;0.67;-177
0.67;0.52;0.54;0.66;0.51;-523
0.67;0.52;0.54;0.65;0.54;-2
0.65;0.52;0.56;0.67;0.54;20
0.65;0.53;0.56;0.67;0.54;134
0.66;0.54;0.56;0.66;0.56;-40
0.75;0.61;0.57;0.71;0.64;119
0.77;0.65;0.60;0.74;0.68;282
0.70;0.55;0.55;0.68;0.57;159
0.65;0.52;0.55;0.65;0.52;50
0.66;0.53;0.56;0.66;0.54;65
0.65;0.52;0.54;0.66;0.54;-207
0.67;0.55;0.55;0.70;0.60;26
0.74;0.59;0.61;0.74;0.65;144
0.76;0.59;0.64;0.73;0.65;288
0.71;0.55;0.61;0.69;0.63;-56
0.65;0.53;0.53;0.65;0.54;-134
0.65;0.52;0.53;0.66;0.53;-2
0.65;0.53;0.55;0.68;0.54;52

0.67;0.52;0.56;0.66;0.55;35
0.67;0.53;0.55;0.65;0.55;23
0.66;0.53;0.56;0.65;0.56;12
0.66;0.52;0.57;0.69;0.53;-1
0.65;0.53;0.57;0.65;0.54;8
0.65;0.53;0.57;0.65;0.53;42
0.65;0.53;0.56;0.65;0.53;58
0.65;0.53;0.56;0.65;0.53;54
0.65;0.53;0.56;0.65;0.54;50
0.65;0.53;0.57;0.65;0.56;51
0.66;0.54;0.58;0.66;0.54;52
0.65;0.53;0.57;0.65;0.53;53
0.63;0.55;0.56;0.65;0.54;55
0.65;0.54;0.57;0.65;0.55;54
0.65;0.53;0.57;0.65;0.54;50
0.66;0.52;0.56;0.65;0.55;60
0.66;0.54;0.57;0.65;0.55;-25
0.65;0.54;0.56;0.66;0.57;-55
0.67;0.57;0.56;0.76;0.60;110
0.75;0.62;0.65;0.78;0.73;245
0.70;0.56;0.57;0.72;0.58;36
0.66;0.52;0.54;0.65;0.53;-146
0.66;0.52;0.55;0.65;0.54;-170
0.68;0.54;0.57;0.69;0.59;-208
0.79;0.63;0.69;0.80;0.68;438
0.76;0.58;0.63;0.74;0.63;259
0.66;0.52;0.54;0.62;0.53;-157
0.66;0.52;0.56;0.65;0.54;-180
0.67;0.54;0.56;0.66;0.58;14
0.75;0.58;0.63;0.71;0.63;356
0.75;0.58;0.64;0.69;0.63;103
0.66;0.52;0.56;0.65;0.56;-207
0.66;0.53;0.55;0.65;0.54;29
0.66;0.53;0.57;0.66;0.54;-137
0.73;0.60;0.58;0.80;0.65;470
0.83;0.69;0.75;0.94;0.84;358
0.76;0.61;0.63;0.75;0.67;-57
0.72;0.58;0.58;0.70;0.60;-142
0.71;0.57;0.59;0.70;0.57;-19
0.69;0.58;0.60;0.70;0.58;24

0.70;0.57;0.61;0.70;0.60;50
0.71;0.58;0.61;0.70;0.59;52
0.71;0.57;0.61;0.69;0.58;50
0.71;0.58;0.60;0.70;0.58;54
0.71;0.57;0.61;0.71;0.58;49
0.69;0.58;0.60;0.69;0.58;58
0.70;0.57;0.60;0.70;0.59;41
0.71;0.57;0.60;0.70;0.60;52
0.70;0.57;0.60;0.70;0.59;63
0.71;0.58;0.62;0.69;0.60;48
0.69;0.60;0.59;0.73;0.61;363
0.76;0.65;0.60;0.78;0.75;136
0.74;0.61;0.60;0.74;0.65;-232
0.72;0.58;0.60;0.69;0.57;-173
0.70;0.57;0.60;0.70;0.57;34
0.71;0.57;0.61;0.71;0.58;60
0.71;0.57;0.60;0.70;0.58;89
0.70;0.57;0.60;0.69;0.59;9
0.71;0.56;0.61;0.70;0.60;72
0.70;0.57;0.60;0.70;0.59;119
0.70;0.57;0.60;0.76;0.62;92
0.77;0.65;0.66;0.83;0.70;112
0.82;0.67;0.74;0.88;0.79;167
0.82;0.66;0.76;0.85;0.78;17
0.81;0.65;0.74;0.82;0.75;71
0.76;0.60;0.65;0.74;0.65;-34
0.71;0.55;0.58;0.67;0.58;-197
0.70;0.55;0.60;0.69;0.58;39
0.70;0.56;0.59;0.68;0.57;18
0.70;0.55;0.58;0.69;0.58;126
0.69;0.55;0.58;0.69;0.57;14
0.71;0.59;0.59;0.70;0.59;185
0.80;0.63;0.63;0.78;0.65;191
0.84;0.67;0.67;0.80;0.71;215
0.83;0.67;0.67;0.77;0.70;305
0.76;0.61;0.61;0.72;0.64;-52
0.70;0.56;0.58;0.64;0.55;-301
0.68;0.55;0.59;0.66;0.54;-163
0.68;0.55;0.60;0.69;0.57;39
0.68;0.55;0.59;0.71;0.58;91

0.70;0.57;0.61;0.69;0.58;81
0.71;0.57;0.59;0.68;0.57;64
0.71;0.57;0.59;0.70;0.58;146
0.73;0.57;0.63;0.70;0.60;360
0.76;0.58;0.65;0.69;0.60;583
0.82;0.61;0.79;0.74;0.65;61
0.90;0.62;0.84;0.74;0.71;-31
0.92;0.61;0.86;0.76;0.73;62
0.90;0.63;0.84;0.76;0.72;-7
0.83;0.62;0.76;0.74;0.67;-323
0.72;0.56;0.58;0.68;0.59;-243
0.67;0.58;0.57;0.67;0.55;49
0.70;0.57;0.61;0.67;0.55;180
0.69;0.56;0.59;0.69;0.57;-43
0.69;0.56;0.60;0.68;0.57;135
0.73;0.58;0.62;0.71;0.59;189
0.77;0.60;0.63;0.72;0.64;49
0.80;0.61;0.64;0.74;0.66;55
0.80;0.62;0.65;0.74;0.67;-27
0.74;0.59;0.61;0.73;0.62;-3
0.70;0.57;0.57;0.68;0.53;2
0.69;0.56;0.60;0.68;0.55;33
0.70;0.56;0.60;0.68;0.56;55
0.71;0.55;0.60;0.69;0.57;-71
0.70;0.56;0.60;0.70;0.58;68
0.71;0.57;0.62;0.70;0.61;-26
0.74;0.58;0.63;0.73;0.65;48
0.76;0.61;0.65;0.73;0.65;134
0.77;0.63;0.66;0.73;0.66;92
0.76;0.60;0.65;0.72;0.65;100
0.71;0.57;0.61;0.70;0.59;-171
0.69;0.56;0.57;0.70;0.56;-80
0.68;0.56;0.59;0.70;0.56;-64
0.70;0.57;0.59;0.70;0.57;191
0.70;0.56;0.60;0.74;0.59;75
0.74;0.61;0.66;0.83;0.68;78
0.77;0.63;0.74;0.86;0.72;126
0.77;0.63;0.76;0.88;0.74;78
0.78;0.62;0.76;0.87;0.73;65
0.75;0.60;0.70;0.80;0.66;-77

0.73;0.60;0.63;0.74;0.61;-224
0.70;0.60;0.63;0.72;0.59;-11
0.72;0.57;0.63;0.71;0.62;-163
0.70;0.57;0.62;0.69;0.58;-126
0.71;0.56;0.61;0.69;0.57;-45
0.70;0.56;0.62;0.67;0.59;26
0.72;0.53;0.62;0.70;0.58;60
0.71;0.57;0.61;0.69;0.59;50
0.70;0.56;0.62;0.68;0.59;50
0.70;0.55;0.61;0.68;0.57;37
0.70;0.55;0.62;0.71;0.59;79
0.71;0.56;0.62;0.69;0.59;-391
0.72;0.62;0.61;0.75;0.65;-19
0.76;0.65;0.63;0.81;0.74;62
0.76;0.65;0.63;0.85;0.79;428
0.76;0.62;0.61;0.81;0.73;295
0.70;0.56;0.59;0.69;0.60;-158
0.69;0.55;0.60;0.67;0.55;-109
0.69;0.54;0.60;0.68;0.56;67
0.68;0.55;0.62;0.69;0.57;65
0.70;0.57;0.60;0.68;0.56;138
0.71;0.56;0.60;0.69;0.56;206
0.71;0.56;0.63;0.70;0.57;291
0.76;0.56;0.68;0.74;0.63;10
0.88;0.58;0.76;0.72;0.64;128
0.88;0.59;0.79;0.72;0.65;-23
0.81;0.58;0.72;0.71;0.62;-251
0.67;0.54;0.63;0.68;0.60;-59
0.69;0.57;0.60;0.68;0.58;216
0.69;0.56;0.59;0.68;0.59;164
0.69;0.56;0.59;0.68;0.61;-193
0.72;0.57;0.61;0.73;0.63;71
0.79;0.60;0.64;0.75;0.69;122
0.83;0.61;0.65;0.76;0.73;79
0.84;0.61;0.65;0.76;0.74;93
0.81;0.60;0.64;0.75;0.70;91
0.72;0.55;0.60;0.74;0.60;-43
0.70;0.56;0.59;0.70;0.58;33
0.69;0.55;0.59;0.70;0.57;12
0.68;0.56;0.60;0.69;0.56;53

0.69;0.58;0.60;0.68;0.56;53
0.69;0.57;0.59;0.69;0.56;53
0.69;0.57;0.59;0.69;0.56;55
0.69;0.57;0.58;0.68;0.55;53
0.68;0.57;0.58;0.70;0.59;56
0.68;0.55;0.59;0.70;0.57;53
0.67;0.57;0.59;0.69;0.56;54
0.68;0.56;0.59;0.69;0.57;57
0.68;0.56;0.58;0.69;0.55;51
0.68;0.58;0.59;0.69;0.55;27
0.69;0.57;0.59;0.68;0.56;164
0.69;0.60;0.59;0.69;0.60;189
0.73;0.63;0.62;0.73;0.65;210
0.75;0.64;0.63;0.73;0.65;67
0.77;0.64;0.63;0.73;0.65;40
0.75;0.62;0.63;0.72;0.65;29
0.71;0.57;0.60;0.70;0.61;-174
0.68;0.55;0.59;0.70;0.56;92
0.68;0.56;0.57;0.71;0.56;-15
0.70;0.57;0.58;0.70;0.56;65
0.70;0.57;0.59;0.70;0.56;52
0.68;0.55;0.59;0.71;0.57;89
0.68;0.61;0.60;0.70;0.58;-4
0.73;0.65;0.62;0.76;0.68;112
0.78;0.67;0.66;0.78;0.75;45
0.80;0.67;0.67;0.81;0.76;151
0.76;0.65;0.65;0.77;0.67;21
0.70;0.53;0.61;0.70;0.60;-160
0.68;0.54;0.59;0.70;0.55;126
0.69;0.54;0.60;0.69;0.56;9
0.68;0.54;0.58;0.69;0.55;79
0.69;0.54;0.59;0.70;0.56;5
0.68;0.55;0.59;0.69;0.56;71
0.68;0.55;0.59;0.70;0.57;-172
0.68;0.57;0.60;0.71;0.61;-219
0.71;0.56;0.60;0.70;0.64;149
0.71;0.57;0.61;0.73;0.64;85
0.71;0.57;0.60;0.72;0.63;206
0.69;0.55;0.60;0.71;0.59;233
0.69;0.56;0.57;0.70;0.56;-40

0.70;0.58;0.59;0.70;0.58;58
0.69;0.56;0.58;0.69;0.58;48
0.68;0.57;0.58;0.69;0.59;81
0.69;0.57;0.61;0.70;0.59;42
0.68;0.57;0.58;0.70;0.60;-6
0.68;0.57;0.59;0.71;0.59;112
0.68;0.56;0.58;0.71;0.61;-12
0.70;0.59;0.59;0.77;0.61;-68
0.72;0.65;0.65;0.84;0.64;68
0.76;0.65;0.68;0.86;0.65;83
0.75;0.65;0.72;0.84;0.66;77
0.76;0.65;0.73;0.84;0.67;174
0.74;0.64;0.70;0.78;0.66;324
0.71;0.56;0.57;0.63;0.60;454
0.70;0.56;0.57;0.66;0.59;-39
0.70;0.55;0.57;0.67;0.59;-301
0.70;0.56;0.58;0.68;0.59;-99
0.69;0.56;0.59;0.70;0.60;232
0.70;0.56;0.60;0.71;0.62;471
0.74;0.59;0.64;0.78;0.65;301
0.79;0.63;0.65;0.80;0.72;96
0.82;0.66;0.69;0.86;0.87;42
0.83;0.65;0.74;0.88;0.89;50
0.81;0.65;0.73;0.86;0.83;-168
0.73;0.58;0.62;0.75;0.59;-426
0.69;0.55;0.58;0.67;0.56;-86
0.68;0.54;0.57;0.66;0.55;71
0.68;0.55;0.58;0.67;0.56;46
0.69;0.55;0.59;0.67;0.56;50
0.69;0.55;0.60;0.68;0.56;36
0.69;0.55;0.59;0.69;0.55;51
0.68;0.56;0.61;0.74;0.58;114
0.72;0.59;0.70;0.85;0.70;197
0.74;0.61;0.74;0.87;0.73;126
0.76;0.61;0.76;0.87;0.72;29
0.74;0.59;0.70;0.82;0.67;-121
0.70;0.56;0.60;0.72;0.58;23
0.68;0.55;0.58;0.70;0.55;3
0.69;0.55;0.58;0.69;0.56;-46
0.68;0.56;0.59;0.70;0.56;68

0.69;0.56;0.59;0.69;0.58;54
0.68;0.57;0.60;0.69;0.58;53
0.68;0.56;0.58;0.69;0.58;51
0.69;0.57;0.59;0.68;0.57;49
0.69;0.57;0.59;0.69;0.56;54
0.69;0.57;0.59;0.63;0.59;56
0.69;0.56;0.58;0.69;0.57;53
0.70;0.57;0.59;0.68;0.57;64
0.69;0.57;0.59;0.69;0.58;53
0.68;0.56;0.58;0.69;0.58;92
0.69;0.57;0.57;0.69;0.57;65
0.69;0.56;0.59;0.69;0.57;284
0.70;0.58;0.59;0.68;0.59;301
0.78;0.58;0.63;0.73;0.63;280
0.83;0.61;0.68;0.76;0.71;-36
